74.0,2.0,10.0,663.0,499.0,173.0,533.0,-1,-1 
74.0,3.0,10.0,396.0,290.0,91.0,210.0,-1,-1 
74.0,4.0,10.0,1611.0,361.0,116.0,360.0,-1,-1 
74.0,4.0,11.0,1614.0,361.0,112.0,364.0,-1,-1 
74.0,3.0,11.0,394.0,290.0,96.0,212.0,-1,-1 
74.0,2.0,11.0,660.0,495.0,176.0,532.0,-1,-1 
74.0,3.0,12.0,386.0,292.0,93.0,210.0,-1,-1 
74.0,2.0,12.0,659.0,494.0,177.0,527.0,-1,-1 
74.0,4.0,12.0,1620.0,363.0,100.0,362.0,-1,-1 
74.0,2.0,13.0,653.0,490.0,179.0,524.0,-1,-1 
74.0,4.0,13.0,1624.0,363.0,94.0,368.0,-1,-1 
74.0,3.0,13.0,382.0,288.0,82.0,214.0,-1,-1 
74.0,4.0,14.0,1618.0,363.0,97.0,364.0,-1,-1 
74.0,2.0,14.0,645.0,487.0,190.0,527.0,-1,-1 
74.0,3.0,14.0,377.0,288.0,86.0,213.0,-1,-1 
74.0,4.0,15.0,1623.0,363.0,93.0,367.0,-1,-1 
74.0,2.0,15.0,640.0,483.0,193.0,524.0,-1,-1 
74.0,3.0,15.0,372.0,290.0,80.0,215.0,-1,-1 
74.0,3.0,16.0,367.0,290.0,77.0,213.0,-1,-1 
74.0,2.0,16.0,636.0,483.0,185.0,512.0,-1,-1 
74.0,4.0,16.0,1614.0,364.0,101.0,363.0,-1,-1 
74.0,3.0,17.0,361.0,291.0,74.0,211.0,-1,-1 
74.0,4.0,17.0,1592.0,364.0,120.0,362.0,-1,-1 
74.0,2.0,17.0,629.0,482.0,179.0,488.0,-1,-1 
74.0,4.0,18.0,1586.0,364.0,126.0,364.0,-1,-1 
74.0,3.0,18.0,354.0,290.0,82.0,211.0,-1,-1 
74.0,2.0,18.0,621.0,481.0,168.0,479.0,-1,-1 
74.0,4.0,19.0,1581.0,362.0,131.0,366.0,-1,-1 
74.0,3.0,19.0,345.0,290.0,92.0,211.0,-1,-1 
74.0,2.0,19.0,615.0,478.0,160.0,482.0,-1,-1 
74.0,4.0,20.0,1568.0,364.0,142.0,362.0,-1,-1 
74.0,3.0,20.0,328.0,287.0,106.0,214.0,-1,-1 
74.0,2.0,20.0,608.0,477.0,156.0,479.0,-1,-1 
74.0,2.0,21.0,601.0,473.0,150.0,482.0,-1,-1 
74.0,3.0,21.0,315.0,287.0,123.0,213.0,-1,-1 
74.0,4.0,21.0,1550.0,366.0,158.0,358.0,-1,-1 
74.0,2.0,22.0,595.0,471.0,149.0,483.0,-1,-1 
74.0,3.0,22.0,308.0,281.0,126.0,221.0,-1,-1 
74.0,4.0,22.0,1551.0,366.0,156.0,361.0,-1,-1 
74.0,2.0,23.0,590.0,468.0,150.0,481.0,-1,-1 
74.0,4.0,23.0,1543.0,367.0,160.0,361.0,-1,-1 
74.0,3.0,23.0,305.0,282.0,120.0,220.0,-1,-1 
74.0,3.0,24.0,303.0,283.0,118.0,221.0,-1,-1 
74.0,4.0,24.0,1545.0,367.0,155.0,362.0,-1,-1 
74.0,2.0,24.0,584.0,466.0,149.0,476.0,-1,-1 
74.0,2.0,25.0,580.0,464.0,148.0,473.0,-1,-1 
74.0,4.0,25.0,1548.0,369.0,149.0,362.0,-1,-1 
74.0,3.0,25.0,302.0,286.0,107.0,219.0,-1,-1 
74.0,4.0,26.0,1552.0,368.0,141.0,372.0,-1,-1 
74.0,2.0,26.0,575.0,461.0,148.0,473.0,-1,-1 
74.0,3.0,26.0,303.0,285.0,96.0,221.0,-1,-1 
74.0,4.0,27.0,1551.0,368.0,139.0,378.0,-1,-1 
74.0,2.0,27.0,573.0,460.0,143.0,470.0,-1,-1 
74.0,3.0,27.0,302.0,285.0,81.0,222.0,-1,-1 
74.0,4.0,28.0,1550.0,369.0,136.0,379.0,-1,-1 
74.0,3.0,28.0,294.0,290.0,73.0,217.0,-1,-1 
74.0,2.0,28.0,570.0,460.0,140.0,466.0,-1,-1 
74.0,4.0,29.0,1546.0,371.0,138.0,383.0,-1,-1 
74.0,3.0,29.0,290.0,283.0,60.0,225.0,-1,-1 
74.0,2.0,29.0,568.0,457.0,136.0,468.0,-1,-1 
74.0,3.0,30.0,286.0,290.0,62.0,220.0,-1,-1 
74.0,2.0,30.0,569.0,456.0,129.0,462.0,-1,-1 
74.0,4.0,30.0,1540.0,371.0,139.0,386.0,-1,-1 
74.0,4.0,31.0,1534.0,372.0,144.0,388.0,-1,-1 
74.0,2.0,31.0,568.0,454.0,126.0,453.0,-1,-1 
74.0,3.0,31.0,280.0,291.0,67.0,223.0,-1,-1 
74.0,4.0,32.0,1535.0,375.0,141.0,389.0,-1,-1 
74.0,2.0,32.0,569.0,453.0,123.0,446.0,-1,-1 
74.0,3.0,32.0,259.0,291.0,86.0,223.0,-1,-1 
74.0,3.0,33.0,231.0,289.0,117.0,220.0,-1,-1 
74.0,2.0,33.0,565.0,450.0,120.0,446.0,-1,-1 
74.0,4.0,33.0,1532.0,375.0,142.0,386.0,-1,-1 
74.0,2.0,34.0,555.0,449.0,123.0,434.0,-1,-1 
74.0,3.0,34.0,222.0,291.0,125.0,217.0,-1,-1 
74.0,4.0,34.0,1522.0,376.0,151.0,398.0,-1,-1 
74.0,3.0,35.0,221.0,293.0,124.0,216.0,-1,-1 
74.0,2.0,35.0,544.0,445.0,129.0,435.0,-1,-1 
74.0,4.0,35.0,1526.0,378.0,147.0,400.0,-1,-1 
74.0,2.0,36.0,536.0,444.0,132.0,434.0,-1,-1 
74.0,3.0,36.0,214.0,290.0,129.0,221.0,-1,-1 
74.0,4.0,36.0,1527.0,379.0,145.0,400.0,-1,-1 
74.0,2.0,37.0,524.0,441.0,140.0,430.0,-1,-1 
74.0,4.0,37.0,1527.0,380.0,145.0,398.0,-1,-1 
74.0,3.0,37.0,213.0,291.0,123.0,221.0,-1,-1 
74.0,2.0,38.0,519.0,443.0,144.0,422.0,-1,-1 
74.0,3.0,38.0,213.0,292.0,116.0,223.0,-1,-1 
74.0,4.0,38.0,1527.0,381.0,144.0,397.0,-1,-1 
74.0,3.0,39.0,213.0,292.0,103.0,225.0,-1,-1 
74.0,2.0,39.0,509.0,440.0,149.0,423.0,-1,-1 
74.0,4.0,39.0,1529.0,384.0,145.0,404.0,-1,-1 
74.0,3.0,40.0,216.0,293.0,87.0,224.0,-1,-1 
74.0,2.0,40.0,510.0,440.0,146.0,421.0,-1,-1 
74.0,4.0,40.0,1525.0,382.0,151.0,414.0,-1,-1 
74.0,3.0,41.0,214.0,292.0,76.0,230.0,-1,-1 
74.0,4.0,41.0,1530.0,384.0,147.0,415.0,-1,-1 
74.0,2.0,41.0,510.0,439.0,144.0,419.0,-1,-1 
74.0,4.0,42.0,1534.0,384.0,145.0,416.0,-1,-1 
74.0,3.0,42.0,210.0,291.0,73.0,230.0,-1,-1 
74.0,2.0,42.0,508.0,438.0,146.0,417.0,-1,-1 
74.0,3.0,43.0,203.0,293.0,74.0,230.0,-1,-1 
74.0,2.0,43.0,509.0,437.0,145.0,410.0,-1,-1 
74.0,4.0,43.0,1536.0,385.0,143.0,421.0,-1,-1 
74.0,4.0,44.0,1539.0,387.0,143.0,420.0,-1,-1 
74.0,3.0,44.0,200.0,293.0,65.0,231.0,-1,-1 
74.0,2.0,44.0,505.0,432.0,145.0,409.0,-1,-1 
74.0,4.0,45.0,1539.0,388.0,144.0,422.0,-1,-1 
74.0,3.0,45.0,192.0,294.0,69.0,229.0,-1,-1 
74.0,2.0,45.0,499.0,433.0,140.0,409.0,-1,-1 
74.0,4.0,46.0,1538.0,390.0,145.0,423.0,-1,-1 
74.0,3.0,46.0,164.0,295.0,94.0,228.0,-1,-1 
74.0,2.0,46.0,492.0,432.0,132.0,402.0,-1,-1 
74.0,3.0,47.0,158.0,296.0,101.0,226.0,-1,-1 
74.0,2.0,47.0,486.0,430.0,127.0,400.0,-1,-1 
74.0,4.0,47.0,1534.0,392.0,150.0,426.0,-1,-1 
74.0,3.0,48.0,154.0,297.0,104.0,225.0,-1,-1 
74.0,4.0,48.0,1535.0,396.0,151.0,434.0,-1,-1 
74.0,2.0,48.0,477.0,427.0,125.0,403.0,-1,-1 
74.0,2.0,49.0,471.0,426.0,123.0,403.0,-1,-1 
74.0,3.0,49.0,157.0,296.0,99.0,226.0,-1,-1 
74.0,4.0,49.0,1535.0,397.0,153.0,436.0,-1,-1 
74.0,2.0,50.0,465.0,424.0,124.0,403.0,-1,-1 
74.0,3.0,50.0,164.0,296.0,88.0,228.0,-1,-1 
74.0,4.0,50.0,1537.0,401.0,151.0,429.0,-1,-1 
74.0,4.0,51.0,1539.0,401.0,149.0,431.0,-1,-1 
74.0,2.0,51.0,462.0,424.0,122.0,403.0,-1,-1 
74.0,3.0,51.0,164.0,296.0,75.0,231.0,-1,-1 
74.0,2.0,52.0,451.0,423.0,129.0,404.0,-1,-1 
74.0,3.0,52.0,164.0,296.0,73.0,232.0,-1,-1 
74.0,4.0,52.0,1538.0,404.0,151.0,436.0,-1,-1 
74.0,2.0,53.0,449.0,421.0,128.0,405.0,-1,-1 
74.0,4.0,53.0,1538.0,404.0,151.0,449.0,-1,-1 
74.0,3.0,53.0,167.0,296.0,65.0,234.0,-1,-1 
74.0,4.0,54.0,1539.0,406.0,149.0,459.0,-1,-1 
74.0,2.0,54.0,444.0,419.0,128.0,401.0,-1,-1 
74.0,3.0,54.0,168.0,296.0,64.0,234.0,-1,-1 
74.0,3.0,55.0,168.0,296.0,65.0,234.0,-1,-1 
74.0,2.0,55.0,438.0,417.0,129.0,397.0,-1,-1 
74.0,4.0,55.0,1539.0,408.0,149.0,467.0,-1,-1 
74.0,3.0,56.0,165.0,296.0,71.0,233.0,-1,-1 
74.0,2.0,56.0,438.0,415.0,124.0,398.0,-1,-1 
74.0,4.0,56.0,1538.0,412.0,148.0,466.0,-1,-1 
74.0,3.0,57.0,163.0,296.0,84.0,232.0,-1,-1 
74.0,2.0,57.0,437.0,412.0,118.0,398.0,-1,-1 
74.0,4.0,57.0,1534.0,415.0,150.0,464.0,-1,-1 
74.0,3.0,58.0,162.0,297.0,78.0,230.0,-1,-1 
74.0,2.0,58.0,437.0,410.0,115.0,396.0,-1,-1 
74.0,4.0,58.0,1533.0,416.0,150.0,460.0,-1,-1 
74.0,3.0,59.0,161.0,299.0,78.0,227.0,-1,-1 
74.0,2.0,59.0,439.0,411.0,110.0,386.0,-1,-1 
74.0,4.0,59.0,1531.0,415.0,153.0,464.0,-1,-1 
74.0,2.0,60.0,437.0,409.0,110.0,383.0,-1,-1 
74.0,4.0,60.0,1529.0,417.0,155.0,463.0,-1,-1 
74.0,3.0,60.0,161.0,299.0,79.0,229.0,-1,-1 
74.0,2.0,61.0,436.0,407.0,109.0,369.0,-1,-1 
74.0,4.0,61.0,1527.0,419.0,157.0,461.0,-1,-1 
74.0,3.0,61.0,163.0,299.0,78.0,230.0,-1,-1 
74.0,3.0,62.0,165.0,300.0,84.0,225.0,-1,-1 
74.0,4.0,62.0,1525.0,421.0,159.0,479.0,-1,-1 
74.0,2.0,62.0,433.0,405.0,109.0,374.0,-1,-1 
74.0,3.0,63.0,166.0,298.0,97.0,227.0,-1,-1 
74.0,2.0,63.0,429.0,404.0,108.0,374.0,-1,-1 
74.0,4.0,63.0,1524.0,423.0,160.0,489.0,-1,-1 
74.0,3.0,64.0,166.0,299.0,94.0,223.0,-1,-1 
74.0,4.0,64.0,1525.0,426.0,161.0,488.0,-1,-1 
74.0,2.0,64.0,425.0,402.0,107.0,370.0,-1,-1 
74.0,2.0,65.0,418.0,397.0,110.0,375.0,-1,-1 
74.0,3.0,65.0,170.0,300.0,94.0,223.0,-1,-1 
74.0,4.0,65.0,1524.0,428.0,164.0,486.0,-1,-1 
74.0,2.0,66.0,414.0,397.0,110.0,371.0,-1,-1 
74.0,4.0,66.0,1521.0,431.0,170.0,492.0,-1,-1 
74.0,3.0,66.0,172.0,298.0,100.0,226.0,-1,-1 
74.0,4.0,67.0,1521.0,434.0,173.0,502.0,-1,-1 
74.0,3.0,67.0,172.0,299.0,97.0,224.0,-1,-1 
74.0,2.0,67.0,398.0,396.0,126.0,370.0,-1,-1 
74.0,4.0,68.0,1527.0,438.0,169.0,504.0,-1,-1 
74.0,2.0,68.0,399.0,395.0,124.0,369.0,-1,-1 
74.0,3.0,68.0,174.0,300.0,96.0,221.0,-1,-1 
74.0,4.0,69.0,1532.0,439.0,167.0,504.0,-1,-1 
74.0,2.0,69.0,402.0,392.0,121.0,371.0,-1,-1 
74.0,3.0,69.0,185.0,297.0,87.0,225.0,-1,-1 
74.0,2.0,70.0,401.0,391.0,123.0,366.0,-1,-1 
74.0,3.0,70.0,197.0,295.0,74.0,224.0,-1,-1 
74.0,4.0,70.0,1537.0,440.0,167.0,505.0,-1,-1 
74.0,4.0,71.0,1538.0,443.0,175.0,511.0,-1,-1 
74.0,2.0,71.0,396.0,392.0,123.0,356.0,-1,-1 
74.0,3.0,71.0,207.0,296.0,67.0,224.0,-1,-1 
74.0,3.0,72.0,213.0,295.0,65.0,227.0,-1,-1 
74.0,4.0,72.0,1542.0,446.0,174.0,511.0,-1,-1 
74.0,2.0,72.0,391.0,390.0,126.0,359.0,-1,-1 
74.0,2.0,73.0,384.0,388.0,129.0,360.0,-1,-1 
74.0,3.0,73.0,219.0,295.0,66.0,228.0,-1,-1 
74.0,4.0,73.0,1542.0,449.0,178.0,509.0,-1,-1 
74.0,3.0,74.0,226.0,294.0,68.0,226.0,-1,-1 
74.0,4.0,74.0,1539.0,448.0,184.0,513.0,-1,-1 
74.0,2.0,74.0,380.0,388.0,123.0,355.0,-1,-1 
74.0,3.0,75.0,229.0,293.0,96.0,228.0,-1,-1 
74.0,4.0,75.0,1535.0,449.0,189.0,513.0,-1,-1 
74.0,2.0,75.0,376.0,386.0,117.0,355.0,-1,-1 
74.0,4.0,76.0,1535.0,450.0,189.0,511.0,-1,-1 
74.0,2.0,76.0,371.0,384.0,117.0,354.0,-1,-1 
74.0,3.0,76.0,229.0,293.0,110.0,225.0,-1,-1 
74.0,3.0,77.0,231.0,294.0,120.0,225.0,-1,-1 
74.0,2.0,77.0,365.0,383.0,115.0,354.0,-1,-1 
74.0,4.0,77.0,1534.0,450.0,190.0,509.0,-1,-1 
74.0,2.0,78.0,357.0,381.0,118.0,356.0,-1,-1 
74.0,3.0,78.0,231.0,294.0,126.0,224.0,-1,-1 
74.0,4.0,78.0,1534.0,450.0,190.0,509.0,-1,-1 
74.0,4.0,79.0,1535.0,449.0,189.0,509.0,-1,-1 
74.0,3.0,79.0,236.0,293.0,122.0,223.0,-1,-1 
74.0,2.0,79.0,354.0,380.0,114.0,356.0,-1,-1 
74.0,4.0,80.0,1533.0,451.0,191.0,510.0,-1,-1 
74.0,3.0,80.0,243.0,291.0,114.0,226.0,-1,-1 
74.0,2.0,80.0,352.0,380.0,109.0,357.0,-1,-1 
74.0,2.0,81.0,347.0,379.0,113.0,356.0,-1,-1 
74.0,3.0,81.0,251.0,293.0,107.0,223.0,-1,-1 
74.0,4.0,81.0,1528.0,452.0,192.0,516.0,-1,-1 
74.0,2.0,82.0,346.0,378.0,111.0,355.0,-1,-1 
74.0,3.0,82.0,263.0,291.0,90.0,223.0,-1,-1 
74.0,4.0,82.0,1522.0,453.0,195.0,522.0,-1,-1 
74.0,2.0,83.0,343.0,376.0,111.0,355.0,-1,-1 
74.0,3.0,83.0,279.0,293.0,73.0,217.0,-1,-1 
74.0,4.0,83.0,1521.0,453.0,192.0,524.0,-1,-1 
74.0,4.0,84.0,1521.0,456.0,184.0,521.0,-1,-1 
74.0,2.0,84.0,344.0,376.0,108.0,355.0,-1,-1 
74.0,2.0,85.0,343.0,376.0,107.0,347.0,-1,-1 
74.0,3.0,85.0,301.0,293.0,53.0,209.0,-1,-1 
74.0,4.0,85.0,1515.0,456.0,186.0,521.0,-1,-1 
74.0,4.0,86.0,1518.0,456.0,176.0,523.0,-1,-1 
74.0,2.0,86.0,340.0,375.0,107.0,342.0,-1,-1 
74.0,2.0,87.0,339.0,374.0,107.0,339.0,-1,-1 
74.0,4.0,87.0,1517.0,456.0,180.0,520.0,-1,-1 
74.0,4.0,88.0,1514.0,456.0,170.0,520.0,-1,-1 
74.0,2.0,88.0,339.0,373.0,105.0,334.0,-1,-1 
74.0,2.0,89.0,338.0,372.0,103.0,331.0,-1,-1 
74.0,4.0,89.0,1510.0,456.0,170.0,520.0,-1,-1 
74.0,2.0,90.0,338.0,371.0,101.0,328.0,-1,-1 
74.0,4.0,90.0,1504.0,454.0,173.0,526.0,-1,-1 
74.0,4.0,91.0,1501.0,451.0,175.0,528.0,-1,-1 
74.0,2.0,91.0,337.0,369.0,101.0,329.0,-1,-1 
74.0,2.0,92.0,335.0,365.0,100.0,336.0,-1,-1 
74.0,4.0,92.0,1503.0,452.0,176.0,527.0,-1,-1 
74.0,2.0,93.0,334.0,368.0,96.0,331.0,-1,-1 
74.0,4.0,93.0,1506.0,449.0,183.0,531.0,-1,-1 
74.0,4.0,94.0,1518.0,451.0,169.0,523.0,-1,-1 
74.0,2.0,94.0,333.0,366.0,96.0,329.0,-1,-1 
74.0,4.0,95.0,1528.0,449.0,156.0,518.0,-1,-1 
74.0,2.0,95.0,331.0,364.0,95.0,330.0,-1,-1 
74.0,4.0,96.0,1533.0,448.0,150.0,515.0,-1,-1 
74.0,2.0,96.0,328.0,365.0,95.0,325.0,-1,-1 
74.0,4.0,97.0,1535.0,445.0,150.0,522.0,-1,-1 
74.0,2.0,97.0,320.0,363.0,101.0,325.0,-1,-1 
74.0,4.0,98.0,1540.0,444.0,147.0,538.0,-1,-1 
74.0,2.0,98.0,319.0,362.0,99.0,323.0,-1,-1 
74.0,2.0,99.0,318.0,362.0,99.0,320.0,-1,-1 
74.0,3.0,99.0,392.0,288.0,70.0,218.0,-1,-1 
74.0,4.0,99.0,1547.0,444.0,148.0,530.0,-1,-1 
74.0,3.0,100.0,406.0,288.0,67.0,218.0,-1,-1 
74.0,4.0,100.0,1548.0,441.0,149.0,516.0,-1,-1 
74.0,2.0,100.0,316.0,362.0,100.0,319.0,-1,-1 
74.0,4.0,101.0,1548.0,440.0,153.0,523.0,-1,-1 
74.0,3.0,101.0,409.0,287.0,80.0,217.0,-1,-1 
74.0,2.0,101.0,314.0,362.0,102.0,318.0,-1,-1 
74.0,3.0,102.0,415.0,288.0,96.0,212.0,-1,-1 
74.0,4.0,102.0,1550.0,436.0,155.0,507.0,-1,-1 
74.0,2.0,102.0,310.0,361.0,104.0,314.0,-1,-1 
74.0,3.0,103.0,413.0,288.0,114.0,213.0,-1,-1 
74.0,2.0,103.0,305.0,359.0,108.0,318.0,-1,-1 
74.0,4.0,103.0,1555.0,434.0,157.0,500.0,-1,-1 
74.0,2.0,104.0,300.0,359.0,106.0,313.0,-1,-1 
74.0,4.0,104.0,1556.0,433.0,160.0,495.0,-1,-1 
74.0,3.0,104.0,414.0,286.0,122.0,212.0,-1,-1 
74.0,2.0,105.0,296.0,358.0,105.0,312.0,-1,-1 
74.0,3.0,105.0,413.0,286.0,125.0,211.0,-1,-1 
74.0,4.0,105.0,1555.0,432.0,163.0,489.0,-1,-1 
74.0,4.0,106.0,1554.0,429.0,170.0,486.0,-1,-1 
74.0,3.0,106.0,412.0,286.0,134.0,210.0,-1,-1 
74.0,2.0,106.0,292.0,358.0,101.0,311.0,-1,-1 
74.0,4.0,107.0,1552.0,430.0,178.0,479.0,-1,-1 
74.0,2.0,107.0,287.0,356.0,101.0,310.0,-1,-1 
74.0,3.0,107.0,417.0,288.0,126.0,208.0,-1,-1 
74.0,2.0,108.0,284.0,355.0,98.0,308.0,-1,-1 
74.0,4.0,108.0,1555.0,428.0,184.0,481.0,-1,-1 
74.0,3.0,108.0,432.0,288.0,110.0,209.0,-1,-1 
74.0,2.0,109.0,277.0,354.0,105.0,312.0,-1,-1 
74.0,3.0,109.0,440.0,286.0,104.0,211.0,-1,-1 
74.0,4.0,109.0,1564.0,427.0,180.0,484.0,-1,-1 
74.0,3.0,110.0,447.0,286.0,97.0,212.0,-1,-1 
74.0,2.0,110.0,275.0,354.0,99.0,312.0,-1,-1 
74.0,4.0,110.0,1574.0,426.0,175.0,477.0,-1,-1 
74.0,3.0,111.0,462.0,285.0,82.0,215.0,-1,-1 
74.0,2.0,111.0,273.0,353.0,100.0,313.0,-1,-1 
74.0,4.0,111.0,1578.0,424.0,179.0,477.0,-1,-1 
74.0,4.0,112.0,1588.0,423.0,176.0,474.0,-1,-1 
74.0,2.0,112.0,271.0,351.0,100.0,315.0,-1,-1 
74.0,3.0,112.0,478.0,283.0,65.0,216.0,-1,-1 
74.0,2.0,113.0,268.0,350.0,98.0,313.0,-1,-1 
74.0,4.0,113.0,1596.0,421.0,170.0,468.0,-1,-1 
74.0,3.0,113.0,488.0,285.0,57.0,215.0,-1,-1 
74.0,4.0,114.0,1602.0,420.0,168.0,470.0,-1,-1 
74.0,2.0,114.0,264.0,349.0,100.0,310.0,-1,-1 
74.0,3.0,114.0,495.0,281.0,58.0,219.0,-1,-1 
74.0,3.0,115.0,498.0,282.0,58.0,215.0,-1,-1 
74.0,2.0,115.0,263.0,348.0,99.0,306.0,-1,-1 
74.0,4.0,115.0,1604.0,418.0,168.0,468.0,-1,-1 
74.0,3.0,116.0,502.0,285.0,80.0,213.0,-1,-1 
74.0,2.0,116.0,264.0,348.0,95.0,302.0,-1,-1 
74.0,4.0,116.0,1608.0,418.0,168.0,467.0,-1,-1 
74.0,3.0,117.0,498.0,285.0,104.0,211.0,-1,-1 
74.0,2.0,117.0,264.0,349.0,94.0,295.0,-1,-1 
74.0,4.0,117.0,1614.0,416.0,163.0,464.0,-1,-1 
74.0,3.0,118.0,498.0,285.0,112.0,209.0,-1,-1 
74.0,4.0,118.0,1617.0,415.0,163.0,466.0,-1,-1 
74.0,2.0,118.0,264.0,348.0,91.0,295.0,-1,-1 
74.0,3.0,119.0,503.0,284.0,113.0,211.0,-1,-1 
74.0,2.0,119.0,264.0,348.0,90.0,289.0,-1,-1 
74.0,4.0,119.0,1616.0,414.0,164.0,466.0,-1,-1 
74.0,3.0,120.0,502.0,284.0,121.0,211.0,-1,-1 
74.0,2.0,120.0,264.0,348.0,88.0,288.0,-1,-1 
74.0,4.0,120.0,1619.0,412.0,162.0,471.0,-1,-1 
74.0,3.0,121.0,499.0,284.0,124.0,211.0,-1,-1 
74.0,4.0,121.0,1621.0,409.0,161.0,473.0,-1,-1 
74.0,2.0,121.0,265.0,346.0,87.0,288.0,-1,-1 
74.0,3.0,122.0,517.0,283.0,103.0,211.0,-1,-1 
74.0,4.0,122.0,1622.0,406.0,157.0,463.0,-1,-1 
74.0,2.0,122.0,262.0,345.0,88.0,290.0,-1,-1 
74.0,3.0,123.0,521.0,282.0,99.0,212.0,-1,-1 
74.0,2.0,123.0,259.0,344.0,86.0,292.0,-1,-1 
74.0,4.0,123.0,1621.0,405.0,156.0,453.0,-1,-1 
74.0,3.0,124.0,528.0,282.0,91.0,208.0,-1,-1 
74.0,2.0,124.0,255.0,344.0,87.0,289.0,-1,-1 
74.0,4.0,124.0,1625.0,404.0,151.0,451.0,-1,-1 
74.0,4.0,125.0,1627.0,402.0,147.0,445.0,-1,-1 
74.0,2.0,125.0,252.0,344.0,89.0,289.0,-1,-1 
74.0,3.0,125.0,544.0,276.0,70.0,211.0,-1,-1 
74.0,4.0,126.0,1625.0,401.0,148.0,447.0,-1,-1 
74.0,2.0,126.0,246.0,343.0,92.0,287.0,-1,-1 
74.0,3.0,126.0,552.0,278.0,64.0,206.0,-1,-1 
74.0,2.0,127.0,245.0,343.0,91.0,284.0,-1,-1 
74.0,4.0,127.0,1625.0,400.0,147.0,434.0,-1,-1 
74.0,4.0,128.0,1624.0,399.0,146.0,428.0,-1,-1 
74.0,2.0,128.0,241.0,342.0,95.0,281.0,-1,-1 
74.0,2.0,129.0,243.0,342.0,93.0,277.0,-1,-1 
74.0,4.0,129.0,1623.0,397.0,146.0,425.0,-1,-1 
74.0,4.0,130.0,1623.0,395.0,147.0,426.0,-1,-1 
74.0,2.0,130.0,238.0,341.0,97.0,280.0,-1,-1 
74.0,4.0,131.0,1623.0,392.0,146.0,433.0,-1,-1 
74.0,2.0,131.0,235.0,338.0,99.0,282.0,-1,-1 
74.0,4.0,132.0,1623.0,388.0,147.0,434.0,-1,-1 
74.0,2.0,132.0,231.0,339.0,100.0,279.0,-1,-1 
74.0,2.0,133.0,227.0,339.0,99.0,278.0,-1,-1 
74.0,4.0,133.0,1623.0,388.0,145.0,430.0,-1,-1 
74.0,2.0,134.0,224.0,337.0,96.0,279.0,-1,-1 
74.0,4.0,134.0,1624.0,387.0,145.0,430.0,-1,-1 
74.0,4.0,135.0,1627.0,386.0,142.0,422.0,-1,-1 
74.0,2.0,135.0,218.0,336.0,96.0,276.0,-1,-1 
74.0,2.0,136.0,214.0,336.0,96.0,277.0,-1,-1 
74.0,4.0,136.0,1629.0,384.0,141.0,413.0,-1,-1 
74.0,2.0,137.0,211.0,334.0,91.0,278.0,-1,-1 
74.0,4.0,137.0,1631.0,383.0,139.0,404.0,-1,-1 
74.0,4.0,138.0,1633.0,382.0,138.0,402.0,-1,-1 
74.0,2.0,138.0,208.0,334.0,90.0,281.0,-1,-1 
74.0,2.0,139.0,206.0,332.0,90.0,282.0,-1,-1 
74.0,4.0,139.0,1636.0,382.0,136.0,395.0,-1,-1 
74.0,4.0,140.0,1638.0,379.0,136.0,395.0,-1,-1 
74.0,2.0,140.0,204.0,332.0,90.0,281.0,-1,-1 
